count,date,nextcladePangoLineage,nextstrainClade
1,2024-02-01,JN.3,23I
1,2024-03-15,XDP.1,recombinant
1,2024-09-18,MG.2,24B
2,2024-01-07,JN.1.18,24A
2,2024-04-16,JN.1.43,24A
1,2024-04-14,KP.1.1.1,24B
7,2024-01-23,JN.1.17,24A
24,2024-03-21,JN.1.7,24A
2,2024-12-21,MV.1,24I
5,2024-01-09,JN.1.43.1,24A
1,2024-07-16,KP.1.1.5,24B
1,2024-10-11,KP.3.3,24C
1,2024-04-25,KR.1.4,24A
1,2024-08-05,KP.2.6,24B
2,2025-01-06,JN.1.16.5,24A
1,2024-09-08,LB.1.2,24A
1,2024-07-26,KP.2.3.5,24G
1,2024-04-14,JN.1.4.9,24A
1,2024-01-04,LE.1,24A
1,2024-04-05,KP.3,24C
1,2024-06-03,LB.1.3.3,24A
1,2024-04-15,JN.1.4.4,24A
4,2024-01-12,JN.1.19,24A
1,2024-09-29,KP.2.10,24B
1,2025-02-08,NP.1,24C
1,2024-08-10,KP.2.3.15,24G
28,2024-03-27,JN.1.8.1,24A
1,2024-07-03,KW.1.1.1,24A
11,2024-03-01,JN.1.7.5,24A
10,2024-02-23,JN.1.22,24A
1,2025-02-14,PA.1,24E
9,2024-09-04,LB.1.3.5,24A
2,2024-01-21,KV.2,24A
4,2024-06-05,KP.1.1.3,24B
1,2024-09-23,NH.4,24B
33,2025-02-11,LP.8.1.1,25A
1,2024-02-09,JN.3.3,23I
1,2024-05-13,JN.1.34,24A
12,2024-01-06,JN.1.9,24A
2,2024-05-06,KW.1.1.1,24A
1,2024-06-10,JN.1.40,24A
15,2024-02-01,JN.1.9,24A
1,2024-02-09,LF.4,24A
4,2024-01-23,JN.1.19,24A
2,2024-03-31,JN.1.6,24A
1,2024-12-04,MC.10.1.3,24E
1,2024-08-30,LB.1.3.1,24A
1,2024-05-25,KP.3.2.4,24C
16,2024-01-09,JN.1.43,24A
2,2024-08-04,MC.29,24E
2,2024-09-17,MC.8,24E
1,2024-01-22,JN.1.59,24A
3,2024-04-13,JN.1.4.4,24A
1,2024-06-17,LB.1.7.1,24A
1,2024-12-06,KP.3.3.2,24C
1,2024-10-22,XET,recombinant
2,2024-04-01,KP.3,24C
3,2024-06-01,JN.1.18,24A
12,2024-01-04,JN.1.38.1,24A
3,2024-04-29,JN.1.4.7,24A
1,2024-01-04,HK.3.1,23H
11,2024-01-05,JN.1.22,24A
1,2025-01-21,NL.4.1,24A
17,2024-07-05,LB.1.3,24A
5,2024-09-13,NL.2,24A
3,2024-05-18,KP.3.1.4,24C
2,2024-07-29,MH.1,24A
2,2024-01-30,JN.1.4.1,24A
1,2024-09-13,MV.2,24A
7,2024-07-08,ML.2,24C
1,2024-09-03,ND.2,24A
1,2024-10-11,KP.3.3.4,24C
1,2024-12-22,MC.11,24E
1,2024-07-11,KP.2.2.2,24B
1,2024-07-03,LB.1.9,24A
1,2024-02-02,JN.1.24.1,24A
2,2024-03-18,JN.1.8.3,24A
2,2024-01-07,JN.1.21,24A
1,2024-06-04,MA.1.2,24A
1,2024-12-31,MC.28.1.1,24E
1,2024-07-01,KP.1.1.5,24B
5,2024-08-16,LY.1,24A
1,2024-08-19,LQ.1.2,24A
2,2024-09-04,KP.3.1.8,24C
3,2024-11-13,XEC.14,24F
2,2025-02-19,MC.1,24E
2,2024-10-02,KP.3.5,24C
1,2024-05-01,JN.1.4.2,24A
1,2024-01-14,JN.1.32,24A
32,2024-03-13,JN.1.8.1,24A
1,2024-05-03,KP.2.3.8,24G
1,2024-08-15,NR.1,24C
2,2024-09-23,LF.7,24H
2,2024-04-07,JN.1.9,24A
1,2024-10-25,MC.2.1,24E
2,2024-01-10,JN.1.61,24A
5,2024-10-08,LB.1,24A
1,2024-01-08,JN.3,23I
1,2025-03-25,LF.7.9,24H
1,2024-04-17,JN.1.39.3,24A
3,2024-10-02,KP.2.19,24B
1,2024-02-15,JN.1.4.3,24A
5,2024-02-12,JN.1.8,24A
1,2024-08-20,MC.8.1,24E
2,2024-09-14,MC.26,24E
1,2024-06-18,LU.1,24A
5,2024-09-12,KP.3.3.2,24C
1,2024-03-10,JN.1.47,24A
1,2024-09-03,XDY,recombinant
8,2024-03-25,KV.2,24A
2,2024-03-13,KP.1.1.1,24B
2,2025-02-11,LF.7.6.1,24H
1,2024-04-19,KW.1,24A
3,2024-01-02,JN.1.52,24A
1,2024-08-12,ND.2,24A
1,2024-01-14,JN.1.27,24A
4,2024-12-02,LP.8.1.1,25A
1,2024-11-13,MG.3,24B
1,2024-05-26,LB.1.3.5,24A
6,2024-03-16,JN.1.4.5,24A
1,2024-05-09,XEB,recombinant
6,2024-07-05,LB.1.8,24A
1,2024-11-01,LB.1.3.1,24A
2,2024-08-29,KP.3.2.7,24C
1,2024-05-15,JN.1.42,24A
1,2024-09-06,JN.1.7.7,24A
6,2024-07-06,LZ.1.1,24A
3,2024-09-09,LB.1.2,24A
1,2024-07-16,KS.1.3,24A
4,2024-01-31,JN.1.19,24A
1,2024-06-05,JN.1.11,24A
2,2024-07-07,KP.4.1.2,24B
1,2024-03-12,JN.1.16.1,24A
1,2024-02-07,JN.1.59,24A
2,2024-10-07,MC.9,24E
2,2024-01-21,KW.1,24A
1,2024-08-13,LF.1.1.1,24A
2,2024-01-05,XDA,recombinant
1,2024-03-11,JN.1.6.1,24A
3,2024-07-18,KP.3.1.6,24C
1,2024-02-16,JN.1.21,24A
2,2024-10-25,XEK,recombinant
4,2024-01-30,JN.1.32,24A
1,2024-04-29,LR.2,24A
1,2024-06-05,JN.1.32,24A
1,2024-06-25,MA.1.1,24A
1,2024-02-18,JN.1.47.1,24A
1,2024-09-28,LF.3.1.1,24A
1,2024-06-13,KP.2.6.1,24B
2,2024-07-25,KS.1.3,24A
2,2024-04-03,JN.1.6,24A
2,2024-07-09,LF.10,24A
3,2024-06-15,JN.1.7.4,24A
7,2025-02-02,MC.10.1,24E
2,2024-01-09,JN.1.17,24A
4,2024-05-20,LF.5,24A
2,2025-02-15,XEC.5,24F
1,2024-05-21,KU.2.1,24A
1,2024-12-01,LB.1.3,24A
1,2025-01-01,MC.3,24E
7,2024-09-27,LB.1.3,24A
1,2024-05-10,LE.1.3.1,24A
2,2024-01-02,JN.1.47.2,24A
3,2024-08-16,KP.1.1,24B
25,2024-08-09,LB.1,24A
2,2024-08-07,KP.3.1.6,24C
1,2024-11-01,XEH,recombinant
45,2024-02-06,JN.1.8.1,24A
3,2024-05-31,MA.1.2,24A
1,2024-03-14,KP.2.1,24B
1,2025-02-22,MC.10.1.6,24E
1,2024-11-10,MB.1.1.1,24A
4,2024-09-09,LB.1.3.5,24A
2,2024-01-08,JN.1.64,24A
1,2024-01-15,JN.1.4.3,24A
1,2024-04-03,LB.1.3,24A
1,2024-08-27,KP.2.10,24B
4,2024-04-03,KV.2,24A
20,2024-04-30,JN.1.7,24A
12,2025-03-20,LP.8.1,25A
1,2024-05-22,LQ.1.1,24A
3,2024-08-04,MC.2,24E
1,2024-06-19,KP.2.16,24B
3,2024-09-10,LF.3.1.1,24A
1,2024-02-02,JN.1.55.1,24A
1,2025-01-11,LP.9,24B
1,2024-01-13,LL.1,24A
2,2024-09-10,LB.1.4.1,24A
2,2025-02-05,MC.33.1,24E
1,2024-02-17,JN.1.29,24A
1,2024-09-06,KP.2.6.1,24B
3,2024-03-01,JN.1.64,24A
1,2024-08-13,MC.6,24E
3,2024-02-01,JN.1.4.6,24A
17,2024-07-13,KP.2,24B
4,2024-05-01,JN.1.4.3,24A
1,2024-04-25,JN.1.22,24A
4,2024-01-15,KV.2,24A
2,2024-12-29,MV.1,24I
6,2024-09-29,KP.2.19,24B
1,2024-03-03,JN.1.43,24A
1,2024-10-11,KP.3.5,24C
4,2024-01-09,JN.1.38.1,24A
1,2024-12-13,MV.1,24I
1,2024-02-17,JN.1.28.1,24A
21,2024-06-04,KP.2,24B
1,2025-01-19,LF.7.7.1,24H
1,2024-01-17,JN.1.8.3,24A
1,2024-06-04,JN.1.7.5,24A
1,2025-03-07,NY.4,25A
1,2024-07-15,LP.6,24B
1,2024-06-30,XDV.1.11,24D
2,2024-01-04,BA.2.86.3,23I
1,2025-01-24,XEC.2.2,24F
4,2024-05-17,KP.3.3,24C
1,2024-04-19,KP.1.1,24B
1,2024-09-21,MC.10.1,24E
2,2024-03-24,KP.3.2,24C
75,2024-12-10,XEC,24F
1,2024-06-26,KP.2.3.5,24G
2,2024-08-20,KP.4.2,24B
1,2024-04-17,LA.1,24A
1,2024-02-23,KP.4,24B
1,2024-09-19,KP.3.3.2,24C
2,2024-08-07,LZ.1.1,24A
1,2024-01-07,JN.1.54,24A
2,2024-05-18,KU.2.1,24A
2,2024-06-09,JN.1.48.3,24A
1,2025-01-27,NF.1.2,24A
3,2024-01-03,JN.1.59,24A
4,2024-03-08,JN.1.19,24A
1,2024-04-30,LL.1,24A
4,2024-01-10,JN.1.4.3,24A
12,2024-05-16,KP.1.1,24B
1,2024-08-10,JN.1.52,24A
1,2024-01-09,JN.1.37,24A
9,2024-06-07,KP.3.3.3,24C
5,2024-06-18,JN.1.18,24A
3,2024-06-06,LQ.1.1,24A
5,2024-01-04,JN.1.7,24A
4,2024-06-27,KP.3.3.3,24C
1,2024-04-13,JN.1.18.3,24A
1,2024-07-30,JN.1.48.1,24A
2,2024-02-20,JN.1.41,24A
1,2025-01-28,LB.1.3.5,24A
4,2024-06-01,KP.1.1,24B
1,2024-08-23,JN.1.7.4,24A
2,2024-04-19,JN.1.4.6,24A
2,2024-04-05,KP.2.2,24B
3,2024-07-10,MC.24,24E
1,2024-02-01,JN.1.25,24A
9,2024-07-23,MA.1.2,24A
3,2024-12-29,XEC.15,24F
4,2024-02-10,JN.1.42,24A
1,2024-10-03,MC.36.2,24E
2,2024-09-16,JN.1.16.1,24A
14,2024-03-12,JN.1.4.5,24A
1,2024-03-14,KS.1,24A
3,2024-01-01,JN.1.3,24A
1,2024-11-26,MC.26,24E
1,2024-01-15,JN.4,23I
1,2024-06-02,KR.1.1,24A
1,2024-05-24,ND.1,24A
1,2025-01-26,LF.7.3.1,24H
33,2024-02-29,JN.1.8.1,24A
1,2024-01-22,JN.1.26,24A
1,2024-04-02,LE.1.2,24A
1,2024-10-29,KP.2.19,24B
1,2024-09-08,JN.1.4.9,24A
1,2024-12-09,JN.1.16.5,24A
12,2024-08-29,MC.13,24E
1,2024-09-07,LB.1.3.1,24A
1,2024-03-11,KW.1,24A
13,2025-01-29,XEC.8,24F
2,2024-11-16,MK.1,24C
1,2024-06-12,MC.24,24E
17,2024-09-19,MC.13,24E
4,2024-01-18,JN.3.3,23I
2,2024-02-08,JN.1.19,24A
1,2024-08-28,KP.2.3.14,24G
3,2024-05-28,LQ.1.1,24A
1,2024-01-01,JN.1.47.2,24A
17,2024-02-08,JN.1.7,24A
1,2024-12-21,KP.2.3,24G
6,2024-07-22,MU.2,24B
1,2024-02-28,JN.1.23,24A
2,2024-08-02,LK.2.1,24A
1,2025-02-22,XEC.3,24F
1,2024-08-09,MC.9,24E
1,2024-03-06,JN.1.47.1,24A
1,2024-05-20,JN.1.7.8,24A
5,2024-01-23,JN.1.31,24A
13,2024-01-24,JN.1.2,24A
2,2024-02-07,JN.1.42.1,24A
2,2024-01-05,JN.1.24,24A
37,2024-01-17,JN.1.8.1,24A
1,2024-05-30,JN.1.8.1,24A
1,2024-07-01,LU.1,24A
1,2024-07-18,MC.30,24E
15,2024-04-02,KP.2,24B
1,2024-09-06,KP.2.3.2,24G
1,2024-07-25,LB.1.7.1,24A
5,2024-07-11,JN.1.11.1,24B
1,2024-11-18,MC.26,24E
1,2024-05-04,JN.1.7.2,24A
2,2024-06-14,KR.1,24A
1,2024-05-21,KP.2.3.8,24G
1,2024-07-06,KP.2.19,24B
3,2024-09-07,KP.3.3.3,24C
10,2024-02-23,KQ.1,24A
1,2024-10-11,KP.2.19,24B
2,2024-04-09,JN.1.4.6,24A
1,2024-10-05,MC.26,24E
2,2024-06-05,MF.1,24A
1,2024-10-17,MC.10.1,24E
4,2024-07-21,LB.1.8,24A
7,2024-01-15,JN.1.31,24A
1,2024-01-07,JN.1.41,24A
1,2024-02-13,JN.2,23I
1,2024-07-10,MG.4,24B
1,2024-09-01,MC.4,24E
2,2024-11-29,KP.3.1,24C
1,2024-06-06,JN.1.4.9,24A
2,2025-01-30,MC.13,24E
16,2024-01-03,JN.1.9,24A
11,2024-07-05,LB.1.3.5,24A
10,2024-04-16,KP.2,24B
9,2024-01-15,JN.1.19,24A
1,2024-05-11,LB.1.4,24A
2,2024-03-26,JN.1.11.1,24B
1,2024-05-02,JN.1.22,24A
4,2024-08-17,MC.35,24E
1,2024-07-08,KP.2.3.4,24G
1,2024-08-03,KW.1.1,24A
2,2024-07-12,MC.2,24E
7,2025-02-12,XEC.2,24F
1,2024-03-04,JN.1.61,24A
1,2024-01-21,JN.1.43.1,24A
1,2024-12-20,MC.6,24E
1,2025-01-25,MC.13.2.1,24E
1,2024-02-18,JN.3.3,23I
2,2024-08-05,MH.1,24A
2,2024-08-11,MC.11.1,24E
1,2024-08-18,KP.3.2.8,24C
10,2024-01-03,JN.1.19,24A
1,2024-12-11,NL.5,24A
2,2024-04-25,XDP,recombinant
1,2024-08-19,KP.3.2.7,24C
3,2024-01-01,JN.1.26,24A
3,2024-02-12,JN.1.11.1,24B
1,2024-06-12,KP.3.2.9,24C
2,2024-07-27,MA.1.2,24A
1,2024-08-13,KP.2.9,24B
6,2024-09-25,KP.3.3,24C
1,2024-06-15,LQ.1.2,24A
1,2024-02-18,JN.1.46,24A
3,2024-08-11,MC.13,24E
2,2024-07-23,XEC,24F
2,2024-07-01,MK.1,24C
10,2024-05-17,KW.1.1,24A
1,2024-05-09,JN.1.19,24A
1,2025-03-17,MC.13,24E
2,2024-01-03,JN.1.53,24A
1,2024-07-18,MK.2,24C
1,2024-10-10,KP.3.6,24C
3,2024-01-28,JN.1.18,24A
1,2024-07-22,KP.3.6,24C
5,2024-08-05,LD.1,24A
5,2024-01-09,JN.2,23I
10,2024-01-08,JN.1.43.1,24A
2,2024-08-18,KP.3.4,24C
2,2024-01-05,JN.1.24.1,24A
1,2024-01-30,JN.1.3,24A
1,2024-07-07,LD.2,24A
1,2024-02-03,JN.1.5,24A
1,2024-05-29,MC.34,24E
1,2024-08-24,KP.4.1,24B
1,2024-03-13,BA.5.2.6,22B
1,2024-12-30,JN.1.16.1,24A
1,2024-09-05,LQ.1.1,24A
1,2024-01-19,JN.1.8.3,24A
2,2024-08-13,MC.8.1,24E
4,2024-08-27,MV.1,24I
2,2025-03-17,LP.8.1.5,25A
3,2024-06-02,JN.1.9,24A
1,2024-07-22,LZ.1,24A
1,2024-03-11,JN.1.8.3,24A
2,2024-04-23,KP.2.9,24B
1,2024-01-14,JN.18,23I
9,2024-08-10,KP.3.3.3,24C
4,2024-01-19,JN.1.43.1,24A
1,2025-03-25,LP.8.1.9,25A
1,2024-05-30,KP.2.1,24B
1,2025-02-09,MC.10.1.1,24E
2,2024-07-06,KP.3.2.1,24C
4,2024-02-13,JN.1.32,24A
1,2025-01-03,XEC.16,24F
1,2024-03-26,XBB.1.16,23B
1,2024-04-12,JN.1.1.3,24A
5,2024-11-13,MC.16,24E
2,2024-08-12,LB.1.8,24A
13,2024-01-03,BA.2.86.1,23I
1,2024-12-10,MC.2,24E
6,2024-01-04,JN.1.41,24A
104,2024-01-04,HV.1,23F
1,2024-07-03,JN.1.16.3,24A
1,2024-09-27,KP.5,24B
1,2024-04-29,JN.1.39,24A
2,2024-07-28,LB.1.7.2,24A
2,2024-02-04,JN.1.5,24A
2,2024-02-08,HK.3.2,23H
1,2024-02-27,LE.1,24A
5,2024-04-17,KP.4.1,24B
1,2024-10-08,LY.1,24A
5,2024-06-23,KS.1.1.2,24A
1,2024-07-20,KP.1.1.5,24B
17,2024-01-19,JN.1.39,24A
1,2025-01-04,MC.30,24E
1,2025-01-30,MC.33.1,24E
11,2024-01-18,JN.1.45,24A
1,2024-03-29,JN.1.6,24A
3,2024-01-04,JN.1.3,24A
5,2024-01-12,JN.1.7.5,24A
1,2024-03-01,LF.4,24A
1,2024-04-12,JN.1.40,24A
1,2024-05-08,JN.1.42,24A
2,2024-03-08,JN.1.55,24A
1,2024-02-08,JN.3.3,23I
1,2024-10-02,KP.3.3.2,24C
2,2024-03-08,JN.1.6,24A
5,2024-06-03,KP.3.2,24C
2,2024-12-27,XEC.14,24F
4,2024-02-01,JN.1.18,24A
1,2024-02-23,JN.1.47.2,24A
1,2024-07-01,MK.3,24C
1,2024-02-12,JN.1.53,24A
14,2024-12-12,MC.1,24E
1,2024-09-16,KP.3.1.10,24C
1,2024-06-26,JN.1.64.1,24A
1,2024-05-19,KV.2,24A
7,2024-01-29,JN.1.47,24A
2,2024-09-26,XEL,recombinant
1,2024-01-12,JN.1.4.8,24A
1,2024-02-26,JN.1.63,24A
3,2024-09-13,KP.2,24B
1,2025-03-12,NP.1,24C
1,2024-07-22,MC.24.2,24E
1,2024-01-14,BA.2,21L
15,2024-01-06,JN.1.8.1,24A
1,2024-02-11,JN.1.3,24A
1,2024-09-08,MC.30,24E
6,2024-07-18,LB.1.3.2,24A
1,2024-10-29,XDY,recombinant
1,2024-05-06,KP.2.3.3,24G
21,2025-02-19,LP.8.1,25A
1,2024-07-29,KP.4.2.5,24B
11,2024-01-04,JN.1.22,24A
4,2024-05-21,KR.1.1,24A
24,2024-08-16,KP.3.1,24C
1,2025-03-09,NY.5,25A
1,2024-02-08,JN.1.25.1,24A
5,2024-02-07,XDD,recombinant
1,2024-09-22,MD.3.1.3,24A
2,2024-05-21,LE.1.3.1,24A
2,2024-02-10,JN.1.8.3,24A
2,2024-07-01,LF.3,24A
1,2024-07-01,JN.1.18.3,24A
1,2024-12-30,MC.13.2,24E
2,2024-01-23,JN.1.3,24A
2,2024-11-24,XEC.2.2,24F
2,2024-11-21,MC.6,24E
1,2024-04-14,JN.1.7.2,24A
40,2024-06-05,KP.2.3,24G
1,2024-06-25,LU.2.1.1,24A
5,2024-01-04,JN.1.32,24A
2,2024-06-28,KP.4.1.3,24B
1,2024-09-07,LP.11,24B
1,2024-11-27,XEC.1,24F
1,2025-01-16,KP.3.3.5,24C
2,2024-09-05,KP.2.6.1,24B
8,2024-05-10,KP.2.2,24B
3,2024-03-04,JN.1.19,24A
1,2024-06-27,LP.6,24B
2,2024-05-09,JN.1.20,24A
2,2024-01-15,JN.1.4.7,24A
14,2024-01-15,JN.1.8.1,24A
1,2024-08-14,XEF,recombinant
1,2024-03-26,KV.2,24A
15,2024-12-02,MC.1,24E
1,2024-07-07,LQ.1.1.1,24A
3,2024-02-09,JC.5.1,22F
1,2025-03-03,LF.7.3.3,24H
1,2024-05-22,KU.2.1,24A
1,2024-01-02,JN.1.55.1,24A
3,2024-06-27,LB.1.3.2,24A
1,2024-05-08,KP.2.15,24B
1,2024-10-28,LB.1.5,24A
19,2024-01-30,JN.1.7.5,24A
1,2024-01-02,JN.1.32,24A
1,2024-01-13,JN.1.29,24A
2,2024-06-05,KP.3.1.12,24C
2,2024-06-30,KP.3.1.3,24C
1,2025-01-09,XEN,recombinant
1,2024-10-30,MC.1.2,24E
1,2024-01-24,JN.1.20,24A
1,2024-04-28,KP.4.1.1,24B
1,2024-08-14,MU.2.1,24B
57,2024-04-01,JN.1,24A
1,2024-03-21,JN.1.6,24A
2,2024-08-08,NL.4,24A
1,2024-05-13,LB.1.2.1,24A
3,2024-07-17,LY.1,24A
1,2024-05-30,KP.1.1.5,24B
1,2024-04-02,JN.4,23I
2,2024-05-16,JN.1.4.9,24A
1,2024-09-27,XEC.8,24F
2,2024-01-13,JN.2,23I
1,2024-06-18,KP.3.1.10,24C
26,2024-03-01,JN.1.4.5,24A
1,2024-04-26,LF.1,24A
2,2024-01-25,JN.1.58,24A
7,2024-02-20,JN.1.47,24A
1,2024-11-21,LP.8.1.1,25A
15,2024-09-22,MC.24,24E
1,2024-06-30,JN.1.16.1,24A
1,2024-10-11,MC.10.1.1,24E
1,2024-07-27,JN.1.4.9,24A
1,2024-08-18,MG.4,24B
1,2024-12-25,MC.1.3,24E
3,2024-02-12,JN.1.7.2,24A
3,2024-08-13,MC.35,24E
2,2025-02-13,MC.28.1.1,24E
3,2024-07-10,KP.2.3.15,24G
1,2024-05-31,JN.1.39,24A
5,2024-06-04,LF.3.1.1,24A
7,2024-05-23,KP.3.1.4,24C
3,2024-09-12,MC.30,24E
1,2024-01-17,JN.1.26,24A
4,2024-01-13,XDP,recombinant
3,2024-08-22,KP.3.2.4,24C
6,2024-04-03,KQ.1,24A
1,2024-04-07,JN.1.16,24A
9,2024-01-07,JN.1.7,24A
2,2024-01-02,JN.1.63.1,24A
22,2024-01-11,JN.1.9,24A
2,2024-07-10,LF.3.1,24A
1,2025-02-06,XEC.1,24F
1,2024-08-05,KP.2.24,24B
1,2024-03-08,JN.1.38,24A
1,2025-01-17,MC.10.1.6,24E
2,2024-03-07,JN.1.29,24A
1,2024-06-16,LP.10.1,24B
1,2024-02-27,KR.1,24A
1,2025-01-20,KP.2.3.6,24G
2,2024-06-28,LB.1.8,24A
3,2024-06-19,LQ.1.2,24A
12,2024-04-21,JN.1.7,24A
2,2024-03-22,JN.1.4.2,24A
1,2025-01-28,KP.3.2.8,24C
1,2024-06-18,LB.1.3.1,24A
8,2024-01-12,JN.1.9,24A
1,2024-09-09,NM.1,24G
3,2024-08-03,MC.11,24E
1,2024-07-24,NM.2,24G
1,2024-07-23,LZ.2.2,24A
7,2024-08-06,KP.3.3.1,24C
1,2024-05-14,LL.1,24A
4,2024-03-06,JN.1.43,24A
12,2024-01-12,KV.2,24A
1,2024-06-19,KR.1.1,24A
2,2024-02-18,KP.1,24B
1,2024-11-08,XEK.1,recombinant
3,2024-06-20,LF.3.1.1,24A
2,2025-01-24,LF.7.7.1,24H
1,2024-11-12,MC.32,24E
2,2024-04-28,KP.3,24C
1,2024-01-11,JY.1,23E
1,2024-02-12,JN.1.1.5,24A
5,2024-02-19,JN.1.8,24A
1,2024-10-12,MC.29,24E
1,2024-05-07,LF.1,24A
2,2024-08-15,KW.1.1,24A
24,2024-01-29,JN.1.42,24A
1,2024-02-06,JN.1.55,24A
25,2024-01-09,JN.1.39,24A
1,2025-03-06,MC.16,24E
4,2024-05-26,JN.1.16.1,24A
1,2024-10-01,KP.3.2.1,24C
3,2024-03-26,JN.1.4.9,24A
1,2024-01-17,JN.1.4.3,24A
12,2024-02-02,JN.1.9,24A
2,2024-05-29,LB.1.3.5,24A
1,2024-03-10,LE.1.1,24A
3,2024-05-02,KP.3.1,24C
8,2024-09-12,KP.3.1,24C
6,2024-02-03,JN.1.4.2,24A
1,2024-01-07,JN.1.51,24A
2,2024-05-28,JN.1.4,24A
2,2024-06-28,MC.13,24E
1,2024-02-29,KW.1,24A
1,2024-06-07,KP.2.3.8,24G
1,2024-01-04,HK.3.2.1,23H
1,2024-05-17,KP.2.15,24B
9,2024-06-13,LP.1,24B
1,2024-02-20,JN.1.37,24A
2,2024-12-18,KP.3.3.1,24C
1,2024-04-09,KP.3.3.3,24C
1,2024-07-19,KP.2.25.2,24B
2,2024-06-16,LB.1.2,24A
1,2025-01-08,MC.10.2,24E
1,2024-02-01,JE.1.1.1,23E
1,2025-03-22,LP.8.1.5,25A
3,2024-05-21,JN.1.18,24A
1,2024-10-22,KP.2.19,24B
4,2024-08-18,MC.9,24E
1,2024-02-19,JN.1.28,24A
1,2024-07-25,LQ.1.1,24A
1,2024-06-20,JN.1,24A
1,2024-01-17,JN.1.42.1,24A
2,2024-12-26,MC.2,24E
2,2025-01-21,LF.7.6.1,24H
8,2024-01-03,JN.1.8,24A
4,2024-01-02,JN.1.38,24A
2,2024-05-21,MD.1.1,24A
1,2024-12-27,XEC.11.1,24F
1,2024-01-14,JN.1.4.1,24A
1,2025-02-26,NY.8,25A
1,2024-01-01,JR.1.1.1,23F
1,2024-06-12,KP.2.4,24B
5,2025-01-20,LP.8.1.4,25A
1,2024-02-14,JN.1.32.1,24A
1,2024-12-26,LF.7.1,24H
1,2024-05-07,JN.1.18,24A
1,2025-01-20,XEC.15,24F
5,2024-06-24,KP.3.5,24C
2,2024-04-03,KP.1.1.1,24B
1,2024-11-01,LP.8.1.6,25A
2,2024-12-09,MC.10.1.2,24E
1,2024-01-21,JN.1.4.7,24A
1,2024-01-07,JN.1.24.1,24A
5,2024-09-20,MC.6,24E
1,2024-11-04,MC.12,24E
1,2024-07-11,KP.2.3.6,24G
2,2024-03-11,JN.1.16.1,24A
1,2024-02-01,JC.4,22F
1,2024-07-25,KP.2.3.14,24G
2,2024-03-24,JN.1.9,24A
1,2024-09-15,XEC.10,24F
21,2024-02-19,JN.1.1,24A
16,2024-07-18,KP.3.2.3,24C
2,2025-02-25,MC.13.2,24E
4,2024-01-14,JN.1.43.1,24A
2,2024-11-23,NL.5,24A
7,2024-02-14,JN.1.6,24A
6,2024-05-03,KQ.1,24A
20,2024-01-03,JN.1.42,24A
1,2024-12-11,NL.9,24A
3,2024-08-26,LD.1,24A
1,2024-09-20,XDV.1,24D
4,2024-06-24,MC.13,24E
5,2024-01-01,JN.1.31,24A
16,2024-08-07,KP.3.2.3,24C
1,2024-04-29,JN.1.18.4,24A
5,2024-06-06,JN.1.16,24A
2,2025-01-26,XEC.8.1,24F
6,2024-02-11,JN.1.42,24A
2,2024-09-13,MH.1,24A
3,2024-03-07,JN.1.22,24A
18,2024-03-12,KV.2,24A
6,2024-04-10,KQ.1,24A
7,2024-01-26,KV.2,24A
1,2024-02-03,JN.1.1.3,24A
8,2024-03-18,KQ.1,24A
1,2024-08-30,NM.1,24G
1,2024-05-11,KP.1.1.1,24B
16,2024-01-28,JN.1.8.1,24A
1,2024-04-21,JN.1.18.6,24A
3,2024-01-12,JN.1.31,24A
3,2024-07-12,MC.6,24E
2,2024-08-18,LB.1.8,24A
3,2024-03-04,KP.1,24B
1,2024-04-13,KP.1.1,24B
1,2024-07-03,MD.1.1,24A
3,2024-10-11,MC.34,24E
1,2024-07-30,KP.2.3.14,24G
1,2024-09-21,JN.1.7.8,24A
1,2024-03-03,JN.1.60,24A
3,2024-10-01,XEF,recombinant
2,2024-04-11,JN.1.4.3,24A
9,2024-03-16,JN.1.7.5,24A
2,2024-01-01,JN.1.8,24A
16,2024-02-26,KV.2,24A
1,2024-08-23,MC.4,24E
3,2024-12-28,LB.1.3.1,24A
1,2024-02-02,XDK.4,recombinant
3,2024-06-11,KP.2.3.7,24G
1,2024-01-27,JN.1.44,24A
2,2024-12-05,NB.1.1,24D
1,2025-03-09,MC.34,24E
4,2024-01-22,JN.1.3,24A
6,2024-04-13,KQ.1,24A
5,2024-01-09,JN.1.5,24A
2,2024-09-11,LF.7.2.1,24H
1,2024-04-11,JN.1.43.1,24A
1,2024-01-23,KZ.1,24A
2,2024-05-29,LB.1.8,24A
1,2024-02-17,JN.1.40,24A
1,2024-08-05,KP.1.1.5,24B
1,2024-03-09,XDP.1,recombinant
7,2024-01-19,JN.1.41,24A
2,2024-09-11,KP.2.15,24B
2,2024-08-19,MC.4,24E
6,2024-06-15,KP.3,24C
3,2024-07-17,KU.2,24A
3,2024-08-21,KS.1.1.2,24A
19,2024-02-03,JN.1.4.5,24A
1,2024-07-28,JN.1.18.2,24A
1,2024-09-08,KP.2.3.7,24G
4,2024-02-13,JN.1.8,24A
1,2024-05-13,LF.4.1,24A
9,2024-09-29,MC.24,24E
1,2024-12-23,XEC.3,24F
5,2024-04-30,KP.1.1.1,24B
1,2024-08-30,JN.1.67.1,24A
1,2024-02-15,KP.2.25,24B
2,2024-06-03,JN.1.39,24A
1,2024-01-15,JN.1.67.1,24A
1,2024-09-09,MC.40,24E
